title,assigned_label,potential_labels
COVID-19 outbreak costs Cardinals entire 3-game series against Pirates,SPORTS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"‘Seemed just like the flu’: 21-year-old thought he overcame mild case of COVID-19, then went into organ failure",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Experts praise RBI’s monetary policy announcements, call it a positive step",BUSINESS,"['SCIENCE_TECH', 'WORLD_NATION']"
Government or opposition? The dilemma of Raila party,NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
"Empathy can combat the spread of COVID-19 misinformation, says U of C researcher",NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Alyssa Milano urges people to 'wear a mask' while detailing post-COVID-19 hair loss,ENTERTAINMENT,"['HEALTH_NATION', 'SCIENCE_TECH']"
Neck Gaiters for COVID-19 Worse Than No Face Covering At All,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Heavy Monsoon Rain Warning In Maharashtra, Karnataka, UP And Other States",NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
"High BMI linked to Covid-19 death risk, especially in men: Study",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Global recovery will come faster if COVID vaccine available to all - WHO chief,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Study reveals malaria discovery could expedite antiviral treatment for Covid-19,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Britain's COVID-19 daily infections rise to highest level ...,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Teen vapers up to 7 times more likely to get COVID-19 than non-e-cig users, says new Stanford study",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
COVID-19 stoush keeps detainee in limbo,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
COVID-19 vaccine makers must deliver on time to get paid by US,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Government quietly drops 1.3m Covid tests from England tally,NATION,"['HEALTH_NATION', 'WORLD_NATION']"
"Breathe easy, Covid is not in the air",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Global Micronutrient Market Research Report by Type, by Share, by Product, by End-User – Global Forecast to 2024 – Cumulative Impact of COVID-19",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Expert group deliberates on strategy to ensure COVID-19 vaccine availability, delivery mechanism",WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Global Mobile Robot Market Analysis and Forecast 2020-2025 with COVID-19 Impact Analysis - ResearchAndMarkets.com,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Dismay grips Portland as police raid exposes new COVID-19 cluster,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Amazon looks to open $400-million distribution center at Michigan State Fairgrounds in Detroit,BUSINESS,"['SCIENCE_TECH', 'WORLD_NATION']"
"You are part of the deep state, Raila Odinga tells DP William Ruto",NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
"Global Electronic Article Surveillance (EAS) Labels Market 2020 – Impact of COVID-19, Future Growth Analysis and Challenges | Avery Dennison Corporation (US), CCL Industries, Inc (Canada), Zebra Technologies Corporation (US), Alien Technology Inc (US)",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Coronavirus updates LIVE: Victoria records 282 new COVID-19 cases as state of emergency extended; NZ election delayed as Australian death toll jumps to 421,WORLD,"['HEALTH_NATION', 'WORLD_NATION']"
Rwanda reports daily surge in new COVID-19 cases after seeing downward trend | English.news.cn,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Stop Trying To Make ‘Herd Immunity’ Happen: Sweden’s Attempt At Covid-19 Herd Immunity Failed,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Bag of 'Covid free air' up for $80k on Trade Me,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Concrete Pumps Market Research Report by Product, by End User - Global Forecast to 2025 - Cumulative Impact of COVID-19",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"In Delhi, remote learning during COVID-19 leaves les..ith digital divide and teachers ruing lack of training",WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Governments have collected large amounts of data to fight the coronavirus. That's raising privacy concerns,WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
Aussie researchers to start cancer drug trial to treat Covid-19,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Here’s How Common Cold Infection May Train Body to Recognise Covid-19,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Economists: Malaysia’s wins against Covid-19 not paying economic dividends,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Global Biotechnology Reagents Market Size, Growth, Trends | Latest Industry Research Report, 2020-2025 | Covid-19 Impact Analysis",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Local research team to reserve 8 million doses for Macau, Hong Kong residents but Macau officials hesitant on vaccine acquisition",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Study: Young Vapers Far More Likely to be Diagnosed With COVID-19,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Insights on the Human Papillomavirus Vaccine Worldwide Industry to 2025 - North America is Expected to Hold Largest Market Share - ResearchAndMarkets.com,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Israel claims ‘excellent COVID-19 vaccine in hand’; set to start human trials,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Study finds alcoholism treatment is potentially effective against COVID-19,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
‘A smoking gun’: Infectious coronavirus retrieved from hospital air,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"The contraceptive pill likely lessens chance of contracting COVID-19, but increases blood clot risk - research",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Where on your body are you most likely to find a tick? Upstate study has the answer,HEALTH,"['SCIENCE_TECH', 'WORLD_NATION']"
"UW researchers gain new insight on COVID-19 transmissions, look at virus impact on individuals",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Air Canada seemingly encouraging ‘leisure’ flights to U.S. amid pandemic,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
MAC chair Karim warns against complacency as SA’s daily COVID-19 cases stabilise,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
WHO urges caution about hopes for COVID-19 vaccine - Chinadaily.com.cn,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Omeros Corporation Reports Recovery and Survival of All Patients in Study Evaluating Narsoplimab for Treatment of COVID-19-Associated Acute Respiratory Distress Syndrome,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Mumbai: 33 new COVID-19 cases in Dadar; active cases reduced to 81 in Dharavi,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
France 'must avoid second lockdown' as daily Covid infections again top 3000,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Amid COVID-19 “disaster,” Australian state government announces limited workplace closures",TECHNOLOGY,"['HEALTH_NATION', 'WORLD_NATION']"
Barrick to Play It Safe Even as Wave of Pandemic Aid Boosts Gold,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Research from DU shows contact tracing apps are effective in reducing spread of COVID-19,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Arizona State adds ESPN 300 CB Isaiah Johnson to 2021 class,SPORTS,"['SCIENCE_TECH', 'WORLD_NATION']"
"Violation of COVID-19 protocols at rallies worries INEC, Edo government",NATION,"['HEALTH_NATION', 'WORLD_NATION']"
"UK risks twice-as-big second COVID wave without better testing, study finds",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Virus pandemic reshaping air travel as carriers struggle,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
COVID-19 spike - 'PM unfair to blame migrants to cover his blunder' - doctors,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Age-related Macular Degeneration May Increase Severity of Covid-19: Study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Protein Chip Market 2020 Global Industry Future Trends, Growth, Strategies, Size, Share, Segmentation, Indepth Analysis Research Report by Foresight to 2026 | COVID-19 Impact on Industry",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Children are very contagious, should wear masks to school to prevent COVID spread: Swedish researchers",WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Brandi Rhodes Releases Statement Detailing First Meeting For AEW Heels, Teases Announcement",ENTERTAINMENT,"['SCIENCE_TECH', 'WORLD_NATION']"
Trump Says You Can Vote by Mail in Florida After Insisting You Shouldn't Do That in Any State Ever,NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
"Pangai facing fine over barber shop bust, Knights players in COVID-19 breach",SPORTS,"['HEALTH_NATION', 'SCIENCE_TECH']"
General Hospital Temporarily Recasts Brook Lynn Quartermaine,ENTERTAINMENT,"['HEALTH_NATION', 'SCIENCE_TECH']"
5G Conspiracy Pushers Have Raised £105k to Sue the Government,SCIENCE,"['SCIENCE_TECH', 'WORLD_NATION']"
Micromobility mapping app ScootRoute now available in all US states,TECHNOLOGY,"['SCIENCE_TECH', 'WORLD_NATION']"
"Upgrades on hold, hotel plan up in the air as pandemic continues to impact Sault airport",WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Researchers from PolyU and M.U.S.T. Collaborate in the Development of a Recombinant RBD Vaccine Against SARS-CoV-2,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Nigerian Airport Officials Allegedly Collecting Money In Place Of COVID-19 Test Results,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Sinovac launches Phase 3 trial for COVID-19 vaccine in Indonesia, reports Phase 2 details",WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
"UK risks twice-as-big second COVID wave without better testing, study finds",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
South Korean study finds asymptomatic Covid patients spread virus similar to symptomatic ones,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Kanoa Lloyd hilariously documents long wait at COVID-19 drive-thru testing queue,ENTERTAINMENT,"['HEALTH_NATION', 'SCIENCE_TECH']"
Singapore Airlines updates travel waiver policy – Business Traveller,BUSINESS,"['SCIENCE_TECH', 'WORLD_NATION']"
Workday during coronavirus pandemic is 48 minutes longer: study,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Contraceptives or HRT increase risk of deadly blood clots in Covid-19 patients, study finds",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Facebook’s dilemma: How to police claims about unproven COVID-19 vaccines,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"CBD Skin Care Market Research Report by Type, by Source, by Certification, by Distribution Channel - Global Forecast to 2025 - Cumulative Impact of COVID-19",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Covid 19 coronavirus: Professor of public health Nick Wilson takes Government to task over response,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
"United States Recliner Chairs Market Scope Overview, Top Companies Man Wah Holdings, Macy’s, Ekornes, Natuzzi, etc",BUSINESS,"['SCIENCE_TECH', 'WORLD_NATION']"
"Radical shift in COVID-19 testing strategy needed to reopen schools and businesses, researchers say",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Coronavirus latest: Oxford and German vaccine trials in race for jab this year, says UK chair",WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
11 small children in Washington state hospitalized with coronavirus-similar syndrome,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
Government begins work on new medium-term plan in Covid-19 era,NATION,"['HEALTH_NATION', 'WORLD_NATION']"
Russia's vaccine chief claims the West is trying to 'lure' away its scientists,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Vietnam health ministry to buy Russian COVID-19 vaccine -state media,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
[Explained] Gold vs mutual funds: Where should you invest in the time of pandemic?,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
TB vaccination linked with significantly improved COVID-19 outcomes: Study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
FDA Grants Inhaled Use IND for RLF-100 (Aviptadil) to Treat Patients With Moderate and Severe COVID-19 Aiming to Prevent Progression to Respiratory Failure,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
At least 35 potential COVID-19 spreaders from out-of-state have been in tourist hot spot,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
"Global Glufosinate Ammonium Market With COVID-19 Impact Analysis, In-depth Insight, Growth And Research Finding To 2020-2026 | : Bayer CropScience, Monsanto Company, Dow AgroSciences, Syngenta, Nufarm US",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Government lauded for aiding evacuation of stranded European-based Ghanaians from Ghana,WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
"Practice And Policy Reset Post-COVID-19: Reversion, Transition, Or Transformation?",HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
"AAIC 2020 updates: COVID-19 and Alzheimer's, measuring dementia risk in youth and more",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
ERC Rally Liepaja organiser praised for COVID-19 response,SPORTS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Top U.S. Mall Operator Simon Faces Pandemic Pain,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
COVID-19 Prevention Network launches two research studies evaluating monoclonal antibodies,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
The quantum state of play — cloud-based QCaaS and Covid-19,BUSINESS,"['HEALTH_NATION', 'WORLD_NATION']"
Covid pushes salon clients to turn to second-hand hair,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Oregon's coronavirus outbreaks surpass 20 as statewide infections near 20,000",HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
"Half of daily 100,000 COVID-19 cases in Americas are in US: WHO director",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"June 2020 update on Global Radiation Therapy Software Market Analysis 2020 COVID 19 Impact Analysis Updated Edition Top Players Include, RaySearch Laboratories, IBA Group, Elekta, Varian Medical Systems, Brainlab",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Cell Separation Technologies Market Research Report by Technology, by Application, by End User - Global Forecast to 2025 - Cumulative Impact of COVID-19",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Explained: Why the race for a Covid-19 vaccine is an unprecedented sprint,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Impact Of Covid-19 on Desktop RFID Printers Market 2020 Industry Challenges, Business Overview and Forecast Research Study 2026",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Airway Stents (General Surgery) - Global Market Analysis and Forecast Model (COVID-19 market impact),BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"'We're taking back Edo' — Sanwo-Olu, el-Rufai, Ganduje storm state for Ize-Iyamu",NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
"COVID-19 claims one, as Nigeria records 325 new cases",NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Coronavirus - African Union Member States (55) reporting COVID-19 cases (1034931) deaths (22903), and recoveries (720775)",WORLD,"['HEALTH_NATION', 'WORLD_NATION']"
"Insights on the Global Alcohol Ethoxylates Market 2020-2024 |COVID-19 Analysis, Drivers, Restraints, Opportunities and Threats | Technavio",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Vaccine nationalism: Experts warn countries against taking 'me-first' approach,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
How Retailers can Reinvent Shopping Experiences in a post-COVID World with New Streaming Technology by Huawei,TECHNOLOGY,"['HEALTH_NATION', 'SCIENCE_TECH']"
Young people who vape are more likely to catch COVID-19: study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Otago study reveals origins of NZ Covid cases,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Government to test run CovidCard,NATION,"['HEALTH_NATION', 'WORLD_NATION']"
Covid 19 coronavirus: Two new cases at Americold factory; wait on results of 14 others continues,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"NSW man in his 80s dies after contracting COVID-19, becoming the state's 54th fatality",NATION,"['HEALTH_NATION', 'WORLD_NATION']"
State of New Mexico and Major Health Systems Outline Options for COVID-19 Testing | NMDOH - Coronavirus Updates,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
New Zealand just hit a milestone in its fight against Covid-19,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Worried parents await tests after COVID-19 outbreak at popular Meath creche,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Study Reveals New Targets for Next-Generation COVID-19 Vaccines and Tests, Beyond Antibodies",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
“Our entire family has COVID”: Molly Grantham shares 'surreal' diagnosis while raising newborn,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Air pollution in the winter linked to more hospitalizations for strokes,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Drug used to treat alcoholism useful in fight against COVID-19: Study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Diaspora Group caution against destabilising, unsettling state of affairs in Volta Region",WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
Slope failure prompts state of local emergency in Penticton,NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
"Sushant Singh Rajput case: No FIR filed, Mumbai Police’s witness statements not legally valid, Centre tells SC",NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
"In Depth Analysis and Survey of COVID-19 Pandemic Impact on Global Tuberculosis Diagnostics and Treatment Market Report 2020 Key Players Cepheid Inc, Becton Dickinson, Hain LifeSciences, Abbott Laboratories, Alere Inc",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Facebook's Dilemma: How to Police Claims About Unproven COVID-19 Vaccines,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Covid cases in India record daily jump of over 50,000 cases for 16 straight days",WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Alyssa Milano urges people to 'wear a mask' while detailing post-COVID-19 hair loss,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
