,entropy,articles,risk
insidehighered.com,0.6931471805599453,2,MEDIUM
insideclimatenews.org,0.6931471805599453,2,MEDIUM
theshout.com.au,0.6931471805599453,2,MEDIUM
unb.com.bd,0.6931471805599453,2,MEDIUM
investors-corner.bnpparibas-am.com,0.6931471805599453,2,MEDIUM
itwire.com,0.6931471805599453,2,MEDIUM
silive.com,0.6931471805599453,4,MEDIUM
guernseypress.com,0.6931471805599453,2,MEDIUM
opengovasia.com,0.6931471805599453,2,MEDIUM
gwinnettdailypost.com,0.6931471805599453,2,MEDIUM
guwahatiplus.com,0.6931471805599453,2,MEDIUM
hcplive.com,0.6931471805599453,2,MEDIUM
hellokpop.com,0.6931471805599453,2,MEDIUM
helensburghadvertiser.co.uk,0.6931471805599453,2,MEDIUM
heraldplanet.com,0.6931471805599453,2,MEDIUM
itsinternational.com,0.6931471805599453,2,MEDIUM
itnewsonline.com,0.6931471805599453,2,MEDIUM
uniindia.com,0.6931471805599453,2,MEDIUM
just-food.com,0.6931471805599453,4,MEDIUM
juneesoutherncross.com.au,0.6931471805599453,2,MEDIUM
sharecafe.com.au,0.6931471805599453,2,MEDIUM
shipandbunker.com,0.6931471805599453,2,MEDIUM
jweekly.com,0.6931471805599453,2,MEDIUM
kctv5.com,0.6931471805599453,4,MEDIUM
outsideonline.com,0.6931471805599453,2,MEDIUM
gmtoday.com,0.6931471805599453,2,MEDIUM
goodfood.com.au,0.6931471805599453,2,MEDIUM
graziame.com,0.6931471805599453,2,MEDIUM
wafb.com,0.6931471805599453,2,MEDIUM
sokodirectory.com,0.6931471805599453,2,MEDIUM
amp.smh.com.au,0.6931471805599453,2,MEDIUM
anthropocenemagazine.org,0.6931471805599453,2,MEDIUM
gearjunkie.com,0.6931471805599453,2,MEDIUM
gamingintelligence.com,0.6931471805599453,2,MEDIUM
archpaper.com,0.6931471805599453,2,MEDIUM
ghettoradio.co.ke,0.6931471805599453,2,MEDIUM
aseantoday.com,0.6931471805599453,2,MEDIUM
wsvn.com,0.6931471805599453,4,MEDIUM
spectrumnews1.com,0.6931471805599453,2,MEDIUM
kcrw.com,0.6931471805599453,2,MEDIUM
wvik.org,0.6931471805599453,2,MEDIUM
telegraphherald.com,0.6931471805599453,2,MEDIUM
telegram.com,0.6931471805599453,2,MEDIUM
telecoms.com,0.6931471805599453,2,MEDIUM
kdminer.com,0.6931471805599453,2,MEDIUM
kdal610.com,0.6931471805599453,2,MEDIUM
kgou.org,0.6931471805599453,2,MEDIUM
kfyrtv.com,0.6931471805599453,4,MEDIUM
kfor.com,0.6931471805599453,2,MEDIUM
kesq.com,0.6931471805599453,2,MEDIUM
keranews.org,0.6931471805599453,2,MEDIUM
khou.com,0.6931471805599453,4,MEDIUM
fox29.com,0.6931471805599453,2,MEDIUM
fox17online.com,0.6931471805599453,4,MEDIUM
fox4kc.com,0.6931471805599453,2,MEDIUM
freepressjournal.in,0.6931471805599453,4,MEDIUM
ftnnews.com,0.6931471805599453,2,MEDIUM
galwaydaily.com,0.6931471805599453,2,MEDIUM
afaqs.com,0.6931471805599453,2,MEDIUM
ahvalnews.com,0.6931471805599453,4,MEDIUM
ahmedabadmirror.indiatimes.com,0.6931471805599453,2,MEDIUM
kjrh.com,0.6931471805599453,2,MEDIUM
kiss951.com,0.6931471805599453,2,MEDIUM
knx1070.radio.com,0.6931471805599453,2,MEDIUM
africanews.space,0.6931471805599453,2,MEDIUM
krem.com,0.6931471805599453,2,MEDIUM
turnto10.com,0.6931471805599453,2,MEDIUM
ucanews.com,0.6931471805599453,2,MEDIUM
wuwf.org,0.6931471805599453,2,MEDIUM
twtd.co.uk,0.6931471805599453,2,MEDIUM
theislanderonline.com.au,0.6931471805599453,2,MEDIUM
waste360.com,0.6931471805599453,2,MEDIUM
wbtw.com,0.6931471805599453,2,MEDIUM
wbrz.com,0.6931471805599453,2,MEDIUM
wbrc.com,0.6931471805599453,2,MEDIUM
wbgo.org,0.6931471805599453,2,MEDIUM
sportbusiness.com,0.6931471805599453,4,MEDIUM
spokesman.com,0.6931471805599453,2,MEDIUM
fox2detroit.com,0.6931471805599453,2,MEDIUM
esquire.com,0.6931471805599453,2,MEDIUM
esportstalk.com,0.6931471805599453,2,MEDIUM
euractiv.com,0.6931471805599453,2,MEDIUM
wcyb.com,0.6931471805599453,2,MEDIUM
americamagazine.org,0.6931471805599453,2,MEDIUM
farmweek.com,0.6931471805599453,2,MEDIUM
animenewsnetwork.com,0.6931471805599453,6,MEDIUM
falmouthpacket.co.uk,0.6931471805599453,2,MEDIUM
anglocelt.ie,0.6931471805599453,2,MEDIUM
kxxv.com,0.6931471805599453,2,MEDIUM
kwqc.com,0.6931471805599453,2,MEDIUM
lasvegassun.com,0.6931471805599453,2,MEDIUM
tribuneonlineng.com,0.6931471805599453,2,MEDIUM
tv360nigeria.com,0.6931471805599453,2,MEDIUM
sciworthy.com,0.6931471805599453,2,MEDIUM
securingindustry.com,0.6931471805599453,2,MEDIUM
lawandcrime.com,0.6931471805599453,2,MEDIUM
thepigsite.com,0.6931471805599453,2,MEDIUM
en.radiofarda.com,0.6931471805599453,2,MEDIUM
en.trend.az,0.6931471805599453,2,MEDIUM
english.sakshi.com,0.6931471805599453,4,MEDIUM
wellandtribune.ca,0.6931471805599453,4,MEDIUM
973fm.com.au,0.6931471805599453,2,MEDIUM
sportsvideo.org,0.6931471805599453,2,MEDIUM
abcactionnews.com,0.6931471805599453,2,MEDIUM
epicstream.com,0.6931471805599453,2,MEDIUM
lehighvalleylive.com,0.6931471805599453,2,MEDIUM
lineups.com,0.6931471805599453,2,MEDIUM
abc27.com,0.6931471805599453,2,MEDIUM
abc15.com,0.6931471805599453,2,MEDIUM
lohud.com,0.6931471805599453,2,MEDIUM
theinertia.com,0.6931471805599453,2,MEDIUM
thelondoneconomic.com,0.6931471805599453,4,MEDIUM
savannahnow.com,0.6931471805599453,2,MEDIUM
saultonline.com,0.6931471805599453,2,MEDIUM
droidjournal.com,0.6931471805599453,10,MEDIUM
drive.com.au,0.6931471805599453,2,MEDIUM
dundalkdemocrat.ie,0.6931471805599453,2,MEDIUM
dumbartonreporter.co.uk,0.6931471805599453,2,MEDIUM
wfmj.com,0.6931471805599453,2,MEDIUM
theblaze.com,0.6931471805599453,4,MEDIUM
edhat.com,0.6931471805599453,2,MEDIUM
ecotextile.com,0.6931471805599453,2,MEDIUM
egyptianstreets.com,0.6931471805599453,2,MEDIUM
adnews.com.au,0.6931471805599453,2,MEDIUM
loopnewsbarbados.com,0.6931471805599453,4,MEDIUM
longisland.news12.com,0.6931471805599453,2,MEDIUM
traveloffpath.com,0.6931471805599453,2,MEDIUM
ttgasia.com,0.6931471805599453,2,MEDIUM
lovin.ie,0.6931471805599453,2,MEDIUM
m.independent.ie,0.6931471805599453,2,MEDIUM
sanfrancisco.cbslocal.com,0.6931471805599453,2,MEDIUM
sanduskyregister.com,0.6931471805599453,2,MEDIUM
politifact.com,0.6931471805599453,2,MEDIUM
potatonewstoday.com,0.6931471805599453,2,MEDIUM
discoverwestman.com,0.6931471805599453,2,MEDIUM
wfla.com,0.6931471805599453,4,MEDIUM
sthelensstar.co.uk,0.6931471805599453,2,MEDIUM
stgeorgeutah.com,0.6931471805599453,2,MEDIUM
dublinpeople.com,0.6931471805599453,2,MEDIUM
thenewhumanitarian.org,0.6931471805599453,2,MEDIUM
proactiveinvestors.com,0.6931471805599453,2,MEDIUM
rapidcityjournal.com,0.6931471805599453,2,MEDIUM
m.cqnews.com.au,0.6931471805599453,2,MEDIUM
magz.tempo.co,0.6931471805599453,2,MEDIUM
prweb.com,0.6931471805599453,6,MEDIUM
maitlandmercury.com.au,0.6931471805599453,2,MEDIUM
mansionglobal.com,0.6931471805599453,2,MEDIUM
manisteenews.com,0.6931471805599453,2,MEDIUM
marketpulse.com,0.6931471805599453,2,MEDIUM
salaamgateway.com,0.6931471805599453,2,MEDIUM
totaltele.com,0.6931471805599453,2,MEDIUM
trefis.com,0.6931471805599453,2,MEDIUM
treehugger.com,0.6931471805599453,2,MEDIUM
dairyfoods.com,0.6931471805599453,2,MEDIUM
wgrz.com,0.6931471805599453,2,MEDIUM
wibw.com,0.6931471805599453,2,MEDIUM
whowhatwear.com,0.6931471805599453,2,MEDIUM
datacenterdynamics.com,0.6931471805599453,2,MEDIUM
delish.com,0.6931471805599453,8,MEDIUM
marketing-interactive.com,0.6931471805599453,2,MEDIUM
marker.medium.com,0.6931471805599453,2,MEDIUM
marieclaire.co.uk,0.6931471805599453,2,MEDIUM
medtechdive.com,0.6931471805599453,2,MEDIUM
metro.news,0.6931471805599453,2,MEDIUM
micenewsph.com,0.6931471805599453,2,MEDIUM
mfidie.com,0.6931471805599453,2,MEDIUM
cosmeticsdesign-europe.com,0.6931471805599453,2,MEDIUM
whio.com,0.6931471805599453,2,MEDIUM
money.yahoo.com,0.6931471805599453,2,MEDIUM
mobile.abc.net.au,0.6931471805599453,4,MEDIUM
morningchalkup.com,0.6931471805599453,2,MEDIUM
rssfeeds.usatoday.com,0.6931471805599453,2,MEDIUM
morningbrew.com,0.6931471805599453,2,MEDIUM
coastcommunitynews.com.au,0.6931471805599453,2,MEDIUM
cnycentral.com,0.6931471805599453,2,MEDIUM
completemusicupdate.com,0.6931471805599453,2,MEDIUM
commondreams.org,0.6931471805599453,2,MEDIUM
concreteplayground.com,0.6931471805599453,2,MEDIUM
sunriseread.com,0.6931471805599453,2,MEDIUM
mrt.com,0.6931471805599453,2,MEDIUM
myarklamiss.com,0.6931471805599453,2,MEDIUM
my.asiatatler.com,0.6931471805599453,2,MEDIUM
musicinafrica.net,0.6931471805599453,2,MEDIUM
mycomoxvalleynow.com,0.6931471805599453,2,MEDIUM
mypowellrivernow.com,0.6931471805599453,2,MEDIUM
rli.uk.com,0.6931471805599453,2,MEDIUM
romseyadvertiser.co.uk,0.6931471805599453,2,MEDIUM
wjactv.com,0.6931471805599453,2,MEDIUM
wltz.com,0.6931471805599453,2,MEDIUM
chvnradio.com,0.6931471805599453,2,MEDIUM
clare.fm,0.6931471805599453,6,MEDIUM
cmo.com.au,0.6931471805599453,2,MEDIUM
tapinto.net,0.6931471805599453,2,MEDIUM
tampabay.com,0.6931471805599453,2,MEDIUM
canoracourier.com,0.6931471805599453,2,MEDIUM
cancernetwork.com,0.6931471805599453,2,MEDIUM
wlfi.com,0.6931471805599453,2,MEDIUM
wonderfulengineering.com,0.6931471805599453,2,MEDIUM
cartoonbrew.com,0.6931471805599453,2,MEDIUM
catholicnews.com,0.6931471805599453,2,MEDIUM
centralfifetimes.com,0.6931471805599453,2,MEDIUM
chathamdailynews.ca,0.6931471805599453,2,MEDIUM
mynbc5.com,0.6931471805599453,2,MEDIUM
mykawartha.com,0.6931471805599453,2,MEDIUM
naharnet.com,0.6931471805599453,2,MEDIUM
na.usembassy.gov,0.6931471805599453,2,MEDIUM
myrepublica.nagariknetwork.com,0.6931471805599453,2,MEDIUM
nationalclubgolfer.com,0.6931471805599453,2,MEDIUM
today.rtl.lu,0.6931471805599453,2,MEDIUM
nbc-2.com,0.6931471805599453,4,MEDIUM
rfa.org,0.6931471805599453,2,MEDIUM
reviewonline.co.za,0.6931471805599453,2,MEDIUM
rochesterfirst.com,0.6931471805599453,2,MEDIUM
buzzfeedzz.com,0.6931471805599453,2,MEDIUM
cajnewsafrica.com,0.6931471805599453,2,MEDIUM
wnmtradio.com,0.6931471805599453,2,MEDIUM
worldstagegroup.com,0.6931471805599453,2,MEDIUM
campaignseries.co.uk,0.6931471805599453,2,MEDIUM
campaignasia.com,0.6931471805599453,4,MEDIUM
cambridgetimes.ca,0.6931471805599453,2,MEDIUM
cambridgeindependent.co.uk,0.6931471805599453,2,MEDIUM
capeandislands.org,0.6931471805599453,2,MEDIUM
autos.yahoo.com,0.6931471805599453,2,MEDIUM
navalnews.com,0.6931471805599453,2,MEDIUM
natureworldnews.com,0.6931471805599453,2,MEDIUM
netweather.tv,0.6931471805599453,4,MEDIUM
news.bloombergtax.com,0.6931471805599453,2,MEDIUM
thewillnigeria.com,0.6931471805599453,2,MEDIUM
thriveglobal.com,0.6931471805599453,2,MEDIUM
thompsoncitizen.net,0.6931471805599453,2,MEDIUM
news-leader.com,0.6931471805599453,2,MEDIUM
researchblaze.com,0.6931471805599453,2,MEDIUM
rideapart.com,0.6931471805599453,2,MEDIUM
wpri.com,0.6931471805599453,4,MEDIUM
borneobulletin.com.bn,0.6931471805599453,2,MEDIUM
wrcbtv.com,0.6931471805599453,2,MEDIUM
businesspost.ie,0.6931471805599453,4,MEDIUM
news.mit.edu,0.6931471805599453,4,MEDIUM
news.wbfo.org,0.6931471805599453,2,MEDIUM
news.un.org,0.6931471805599453,4,MEDIUM
news10.com,0.6931471805599453,2,MEDIUM
theyucatantimes.com,0.6931471805599453,2,MEDIUM
newsroom.unsw.edu.au,0.6931471805599453,2,MEDIUM
baytownsun.com,0.6931471805599453,2,MEDIUM
beta.brecorder.com,0.6931471805599453,2,MEDIUM
blackhillsfox.com,0.6931471805599453,2,MEDIUM
bmcwomenshealth.biomedcentral.com,0.6931471805599453,4,MEDIUM
techradar247.com,0.6931471805599453,2,MEDIUM
rekordeast.co.za,0.6931471805599453,2,MEDIUM
retailnews.asia,0.6931471805599453,2,MEDIUM
restonrecorder.ca,0.6931471805599453,2,MEDIUM
northernontario.ctvnews.ca,0.6931471805599453,2,MEDIUM
bulawayo24.com,0.6975203410064421,187,MEDIUM
malaysiakini.com,0.698821625508945,137,MEDIUM
wcvb.com,0.7091152575824363,21,LOW
vancouverisland.ctvnews.ca,0.7091152575824364,21,LOW
technologynetworks.com,0.7136540078712699,53,LOW
halifaxtoday.ca,0.7201248812718097,15,LOW
indy100.com,0.7201248812718097,15,LOW
geelongadvertiser.com.au,0.7201248812718097,15,LOW
miragenews.com,0.7214625523221778,171,LOW
3aw.com.au,0.7214636866925115,12,LOW
southerntimesafrica.com,0.7270013625470585,21,LOW
liverpoolecho.co.uk,0.7293952326098126,273,LOW
ynetnews.com,0.7342754671464029,157,LOW
carscoops.com,0.735171060613286,99,LOW
koreaherald.com,0.7356219397587946,8,LOW
ubergizmo.com,0.7356219397587946,8,LOW
statesman.com,0.7356219397587946,8,LOW
sun-sentinel.com,0.7356219397587946,8,LOW
themoscowtimes.com,0.7356219397587946,8,LOW
thesudburystar.com,0.7356219397587946,8,LOW
keloland.com,0.7356219397587946,8,LOW
inventiva.co.in,0.7356219397587946,8,LOW
businessdailyafrica.com,0.7360546557103418,39,LOW
toronto.ctvnews.ca,0.7373971919224653,72,LOW
kbc.co.ke,0.7451946915972495,67,LOW
thezimbabwemail.com,0.7456791421030742,75,LOW
futurity.org,0.7474359091744861,25,LOW
hypebeast.com,0.752870101139889,91,LOW
taletela.com,0.7549967581308246,14,LOW
warwickdailynews.com.au,0.7549967581308246,14,LOW
autoevolution.com,0.7565019205203859,119,LOW
sciencecodex.com,0.7566645555584257,61,LOW
businesswire.com,0.7578415947646902,257,LOW
musicbusinessworldwide.com,0.7589367727620595,14,LOW
swissinfo.ch,0.7595473914748635,11,LOW
yourstory.com,0.7595473914748635,11,LOW
kyivpost.com,0.7595473914748635,11,LOW
igamingbusiness.com,0.7595473914748635,11,LOW
science.thewire.in,0.7595473914748635,22,LOW
soyacincau.com,0.7604739042649202,65,LOW
electrek.co,0.7608606308806698,31,LOW
spaceflightnow.com,0.7647544195674196,15,LOW
techcentral.co.za,0.7659373365785205,19,LOW
ca.yahoo.com,0.7751292747786216,21,LOW
auto.hindustantimes.com,0.7763400880526663,56,LOW
chinchillanews.com.au,0.7777899315559316,18,LOW
derbytelegraph.co.uk,0.7777899315559316,18,LOW
benzinga.com,0.7790212802708507,75,LOW
birminghammail.co.uk,0.7793517578583973,220,LOW
bleacherreport.com,0.7794795344167662,79,LOW
cnbctv18.com,0.7877460602317207,30,LOW
spacenews.com,0.7902679680745903,13,LOW
glasgowtimes.co.uk,0.7909873504355757,20,LOW
popculture.com,0.7937300551584248,13,LOW
sciencemag.org,0.7938074806275022,31,LOW
arabianbusiness.com,0.796311640173813,7,LOW
dronedj.com,0.7963116401738131,7,LOW
fansided.com,0.7963116401738131,7,LOW
katu.com,0.7963116401738131,7,LOW
kcci.com,0.7963116401738131,7,LOW
automobilsport.com,0.7963116401738131,7,LOW
indonesiaexpat.biz,0.7963116401738131,7,LOW
indulgexpress.com,0.7963116401738131,7,LOW
stylecaster.com,0.7963116401738131,7,LOW
newslagoon.com,0.7963116401738131,7,LOW
leicestermercury.co.uk,0.7967254750717918,61,LOW
erealtyexpress.com,0.8018185525433373,10,LOW
midlands103.com,0.8018185525433373,10,LOW
eandt.theiet.org,0.8018185525433373,10,LOW
liveupdates.hindustantimes.com,0.8033149761408755,15,LOW
pulse.com.gh,0.8058274790573101,23,LOW
theborneopost.com,0.8059138328361457,32,LOW
techexplorist.com,0.8062266163223751,42,LOW
paultan.org,0.8067236365195911,50,LOW
the-star.co.ke,0.8117201395959974,217,LOW
ghafla.com,0.8124651103811077,37,LOW
zmescience.com,0.813082901314031,27,LOW
thewire.in,0.8136815193565089,37,LOW
news.abplive.com,0.8148032846975184,35,LOW
ibtimes.sg,0.8182930906291006,87,LOW
eurekalert.org,0.8235894497907652,395,LOW
macrobusiness.com.au,0.8239592165010823,12,LOW
barrie.ctvnews.ca,0.8304717124362917,14,LOW
esportsinsider.com,0.8304717124362917,14,LOW
ocregister.com,0.8305178252872478,13,LOW
mashable.com,0.8335359294411988,86,LOW
simpleflying.com,0.8342906097200053,37,LOW
livescience.com,0.8366022209956854,56,LOW
newsd.in,0.8369882167858358,12,LOW
thecable.ng,0.8370058762078103,127,LOW
cleantechnica.com,0.8378090821865456,23,LOW
cnalifestyle.channelnewsasia.com,0.8387278529003357,22,LOW
bustle.com,0.8412474418789999,60,LOW
freep.com,0.841568893609185,34,LOW
tass.com,0.842768749811903,82,LOW
voazimbabwe.com,0.8444867347630605,27,LOW
proshareng.com,0.848685557726417,9,LOW
khon2.com,0.848685557726417,9,LOW
thechronicle.com.au,0.848685557726417,9,LOW
rsvplive.ie,0.8486855577264172,9,LOW
catchnews.com,0.8486855577264172,9,LOW
pinkbike.com,0.8486855577264172,9,LOW
iflscience.com,0.8486855577264172,9,LOW
thestatesman.com,0.8486855577264172,9,LOW
saskatoon.ctvnews.ca,0.8486855577264172,9,LOW
thenewstrace.com,0.8486855577264172,9,LOW
thesundaily.my,0.8498534693725035,102,LOW
edmontonsun.com,0.8515842539195699,21,LOW
sciencetimes.com,0.8561708100543113,52,LOW
uk.finance.yahoo.com,0.8568409950394724,40,LOW
economist.com.na,0.8569977547780645,19,LOW
kxan.com,0.857174043642079,15,LOW
therahnuma.com,0.8587409130062869,13,LOW
seekingalpha.com,0.859186774515064,63,LOW
kitchener.ctvnews.ca,0.8592028917785411,49,LOW
scitechdaily.com,0.8593813421304253,129,LOW
channel3000.com,0.8599672810355049,11,LOW
thetecheducation.com,0.8599672810355049,11,LOW
kitchen.nine.com.au,0.8599672810355049,11,LOW
newsdzezimbabwe.co.uk,0.8611146473865499,102,LOW
techtimes.com,0.861331133523076,33,LOW
theverge.com,0.8643094260619559,292,LOW
en.antaranews.com,0.8659930973379943,41,LOW
carbuzz.com,0.8662463336966946,36,LOW
wmur.com,0.8675632284814612,6,LOW
guelphtoday.com,0.8675632284814612,6,LOW
newsbytesapp.com,0.8675632284814612,18,LOW
nbcchicago.com,0.8675632284814613,6,LOW
kclr96fm.com,0.8675632284814613,6,LOW
thedigitalwise.com,0.8675632284814613,6,LOW
krtv.com,0.8675632284814613,6,LOW
theobserver.ca,0.8675632284814613,6,LOW
rawstory.com,0.8675632284814613,6,LOW
prevention.com,0.8675632284814613,6,LOW
techcrunch.com,0.8692895442689235,192,LOW
mentalfloss.com,0.8711332705993319,20,LOW
themalaysianinsight.com,0.8729484758423083,24,LOW
sea.mashable.com,0.8729484758423083,24,LOW
legit.ng,0.8752772402557385,33,LOW
in.mashable.com,0.8770020638589833,36,LOW
einnews.com,0.8803384787456416,32,LOW
haveeru.com.mv,0.8807238205066357,49,LOW
sciencefocus.com,0.88186313134152,26,LOW
cairnspost.com.au,0.8855741515766717,11,LOW
infotel.ca,0.8855741515766717,11,LOW
slashgear.com,0.8870934745430277,142,LOW
goodmorningamerica.com,0.891867395317251,15,LOW
london.ctvnews.ca,0.8919307943165983,30,LOW
thenationonlineng.net,0.8920885025154864,287,LOW
checkersaga.com,0.8921178708188161,14,LOW
theweathernetwork.com,0.8932239510170858,22,LOW
eurasiareview.com,0.8979457248567798,10,LOW
theboltonnews.co.uk,0.8981370031878679,13,LOW
en.mercopress.com,0.8982053397041498,14,LOW
newsmax.com,0.9002560512685369,8,LOW
ecowatch.com,0.9002560512685369,8,LOW
indiaeducationdiary.in,0.9002560512685369,8,LOW
thezoereport.com,0.9002560512685369,8,LOW
q102.ie,0.9002560512685369,8,LOW
eveningexpress.co.uk,0.9002560512685369,8,LOW
designboom.com,0.9002560512685369,8,LOW
digitaljournal.com,0.9043888687424444,58,LOW
scoop.co.nz,0.9057885085687165,28,LOW
nordic.ign.com,0.9075352941050092,11,LOW
patch.com,0.9075352941050092,22,LOW
capetalk.co.za,0.9077808022074911,40,LOW
siliconangle.com,0.9110175397125628,13,LOW
abc7news.com,0.9110175397125628,13,LOW
boston.com,0.9142855814670989,20,LOW
newsable.asianetnews.com,0.9149513939783582,25,LOW
stokesentinel.co.uk,0.9164648855394713,11,LOW
musically.com,0.9164648855394713,11,LOW
oneindia.com,0.9164648855394713,11,LOW
sify.com,0.9164648855394713,11,LOW
pakistantoday.com.pk,0.9166821005340478,92,LOW
masslive.com,0.9174021803627407,19,LOW
nature.com,0.9179653278512646,24,LOW
itnews.com.au,0.9184277849930977,12,LOW
barrons.com,0.9209461896788733,57,LOW
kcra.com,0.926155713095467,20,LOW
peacefmonline.com,0.926417522025094,216,LOW
robbreport.com,0.9276173343271816,15,LOW
ommcomnews.com,0.9347698978582792,11,LOW
lfpress.com,0.936888307539016,9,LOW
watoday.com.au,0.936888307539016,9,LOW
images.dawn.com,0.937155853065701,13,LOW
distractify.com,0.9404479886553264,10,LOW
menshealth.com,0.9433483923290391,30,LOW
geekwire.com,0.9433483923290392,10,LOW
thrillist.com,0.9433483923290393,10,LOW
modernghana.com,0.9478841842604186,249,LOW
702.co.za,0.9481493958859666,35,LOW
foxbusiness.com,0.9493832083794382,108,LOW
kmbc.com,0.9502705392332347,5,LOW
news-mail.com.au,0.9502705392332347,5,LOW
voxy.co.nz,0.9502705392332347,5,LOW
henryherald.com,0.9502705392332347,5,LOW
just-style.com,0.9502705392332347,5,LOW
northerndailyleader.com.au,0.9502705392332347,5,LOW
northernstar.com.au,0.9502705392332347,5,LOW
runnersworld.com,0.9502705392332347,5,LOW
meathchronicle.ie,0.9502705392332347,5,LOW
stripes.com,0.9502705392332347,5,LOW
dailywire.com,0.9502705392332347,5,LOW
kiis1011.com.au,0.9502705392332347,5,LOW
zeebiz.com,0.9502705392332347,5,LOW
goqradio.com,0.9502705392332347,5,LOW
wkyc.com,0.9502705392332347,5,LOW
newframe.com,0.9502705392332347,5,LOW
doctor.ndtv.com,0.9502705392332347,5,LOW
columbustelegram.com,0.9502705392332347,5,LOW
sneakernews.com,0.9502705392332347,20,LOW
tvtechnology.com,0.9502705392332347,5,LOW
pharmalive.com,0.9502705392332347,5,LOW
oxfordmail.co.uk,0.9502705392332347,5,LOW
wxyz.com,0.9502705392332347,5,LOW
wpxi.com,0.9502705392332347,5,LOW
getsurrey.co.uk,0.9502705392332347,5,LOW
caribbeannationalweekly.com,0.9502705392332347,5,LOW
redbull.com,0.9502705392332347,5,LOW
techgenyz.com,0.9502705392332347,5,LOW
tempo.com.ph,0.9502705392332347,5,LOW
punchng.com,0.9503010333118281,305,LOW
myjoyonline.com,0.9516367750586767,293,LOW
thecitizen.co.tz,0.9519246434992505,35,LOW
businesstimes.com.sg,0.9535781888273326,70,LOW
industryglobalnews24.com,0.9556998911125343,7,LOW
worcesternews.co.uk,0.9556998911125343,7,LOW
winnipegsun.com,0.9556998911125343,7,LOW
insidethegames.biz,0.9556998911125343,7,LOW
thethaiger.com,0.9556998911125343,7,LOW
kron4.com,0.9556998911125343,7,LOW
bigthink.com,0.9556998911125343,7,LOW
sentinelassam.com,0.9592230446324739,23,LOW
presstories.com,0.9595801042412002,25,LOW
abc13.com,0.9596147939120492,12,LOW
pazimbabwe.com,0.9596878938212181,40,LOW
heraldlive.co.za,0.9608919796672832,18,LOW
sports.yahoo.com,0.9626815862115822,149,LOW
teslarati.com,0.9649629230074277,18,LOW
oaoa.com,0.9649629230074277,9,LOW
advances.sciencemag.org,0.9649629230074277,9,LOW
atlantic.ctvnews.ca,0.9683664110472688,37,LOW
vancouversun.com,0.9701157839869381,15,LOW
dallasnews.com,0.9710467129386775,25,LOW
socialmediatoday.com,0.9712616593128384,21,LOW
womenshealthmag.com,0.9724809323379562,19,LOW
thebeet.com,0.9743147528693494,8,LOW
abc7chicago.com,0.9743147528693494,8,LOW
wsws.org,0.9743147528693494,8,LOW
vice.com,0.9743147528693494,8,LOW
gov.uk,0.9743147528693494,8,LOW
theguardian.pe.ca,0.978172831115188,21,LOW
aap.com.au,0.978172831115188,21,LOW
chronicle.co.zw,0.9830153181606793,66,LOW
leta.lv,0.9830877585747855,12,LOW
naija247news.com,0.9839614460010255,13,LOW
somersetlive.co.uk,0.9839614460010255,13,LOW
gq.com.au,0.9839614460010255,13,LOW
telanganatoday.com,0.9861746402354209,32,LOW
perthnow.com.au,0.9894293153342293,89,LOW
aol.com,0.9911388966130941,14,LOW
channelstv.com,0.9937127628063335,131,LOW
newsaf.cgtn.com,0.9937390880265915,25,LOW
journalpioneer.com,0.9943536917623688,14,LOW
dw.com,0.9943617837643206,24,LOW
plenglish.com,0.9947127506754718,44,LOW
goodhousekeeping.com,0.9950269901795212,9,LOW
clickondetroit.com,0.9950269901795212,9,LOW
syfy.com,0.9958213213455276,20,LOW
mid-day.com,0.9958213213455276,20,LOW
canoe.com,0.9999687962575302,47,LOW
swordstoday.ie,1.0017680654251162,26,LOW
mymotherlode.com,1.0027182645175161,9,LOW
telecom.economictimes.indiatimes.com,1.0027182645175161,9,LOW
thetelegram.com,1.003165921017814,23,LOW
themercury.com.au,1.003297235947952,31,LOW
haaretz.com,1.0034137946418895,96,LOW
africanews.com,1.0035440236314965,26,LOW
nation.com.pk,1.0037956137659154,177,LOW
english.jagran.com,1.0042424730540764,14,LOW
theeastafrican.co.ke,1.0042424730540764,7,LOW
pmlive.com,1.0042424730540764,7,LOW
dailyvoice.com,1.0042424730540764,7,LOW
cambridge-news.co.uk,1.0042424730540764,7,LOW
fm104.ie,1.0042424730540764,7,LOW
globalbankingandfinance.com,1.0042424730540764,7,LOW
pakobserver.net,1.0062145659440809,17,LOW
en.tempo.co,1.007266172356827,59,LOW
today.com,1.007426456443329,40,LOW
rojakdaily.com,1.0100997593541636,13,LOW
health.economictimes.indiatimes.com,1.0102099474266795,19,LOW
pmnewsnigeria.com,1.0105319291818886,42,LOW
sportskeeda.com,1.010799918601264,155,LOW
kpcw.org,1.0114042647073518,6,LOW
bostonherald.com,1.0114042647073518,6,LOW
broadcastprome.com,1.0114042647073518,6,LOW
hertfordshiremercury.co.uk,1.0114042647073518,6,LOW
hrw.org,1.0114042647073518,6,LOW
wkbn.com,1.0114042647073518,6,LOW
onezero.medium.com,1.0114042647073518,6,LOW
plantbasednews.org,1.0114042647073518,6,LOW
kutv.com,1.0114042647073518,6,LOW
innovationorigins.com,1.0114042647073518,6,LOW
defenceweb.co.za,1.0114042647073518,6,LOW
newstatesman.com,1.0114042647073518,6,LOW
bigrapidsnews.com,1.0114042647073518,6,LOW
